Times,Value (Â°F)
6/4/2022 15:30,67.8
6/4/2022 15:33,67.8
6/4/2022 15:40,67.8
6/4/2022 15:52,67.8
6/4/2022 15:54,67.8
6/4/2022 15:57,67.8
6/4/2022 16:01,64.8
6/4/2022 16:04,64.8
6/4/2022 16:07,64.8
6/4/2022 16:10,64.8
6/4/2022 16:12,64.8
6/4/2022 16:15,64.8
6/4/2022 16:28,64.8
6/4/2022 16:32,64.8
6/4/2022 16:40,64.8
6/4/2022 16:45,64.8
6/4/2022 16:47,64.8
6/4/2022 16:51,64.8
6/4/2022 17:06,64.8
6/4/2022 17:11,64.8
6/4/2022 17:16,64.8
6/4/2022 17:20,64.8
6/4/2022 17:32,64.8
6/4/2022 17:34,64.8
6/4/2022 17:37,64.8
6/4/2022 17:40,64.8
6/4/2022 17:46,64.8
6/4/2022 17:52,64.8
6/4/2022 18:01,64.8
6/4/2022 18:11,64.8
6/4/2022 18:14,64.8
6/4/2022 18:20,64.8
6/4/2022 18:25,64.8
6/4/2022 18:28,64.8
6/4/2022 18:36,64.8
6/4/2022 18:41,64.8
6/4/2022 18:49,64.8
6/4/2022 19:00,64.8
6/4/2022 19:10,64.8
6/4/2022 19:22,64.8
6/4/2022 19:26,64.8
6/4/2022 19:31,64.8
6/4/2022 19:33,64.8
6/4/2022 19:37,64.8
6/4/2022 19:46,64.8
6/4/2022 19:49,64.8
6/4/2022 19:55,64.8
6/4/2022 20:02,64.8
6/4/2022 20:06,64.8
6/4/2022 20:11,64.8
6/4/2022 20:13,64.8
6/4/2022 20:18,64.8
6/4/2022 20:23,64.8
6/4/2022 20:24,64.8
6/4/2022 20:28,64.8
6/4/2022 20:31,64.8
6/4/2022 20:34,64.8
6/4/2022 20:37,64.8
6/4/2022 20:50,64.8
6/4/2022 20:54,64.8
6/4/2022 21:02,64.8
6/4/2022 21:04,64.8
6/4/2022 21:10,64.8
6/4/2022 21:14,64.8
6/4/2022 21:25,64.8
6/4/2022 21:29,64.8
6/4/2022 21:39,64.8
6/4/2022 21:42,64.8
6/4/2022 21:45,64.8
6/4/2022 21:50,64.8
6/4/2022 21:52,64.8
6/4/2022 21:55,64.8
6/4/2022 22:02,64.8
6/4/2022 22:05,64.8
6/4/2022 22:10,64.8
6/4/2022 22:13,64.8
6/4/2022 22:16,64.8
6/4/2022 22:30,64.8
6/4/2022 22:33,64.8
6/4/2022 22:40,64.8
6/4/2022 22:42,64.8
6/4/2022 22:45,64.8
6/4/2022 22:52,64.8
6/4/2022 23:05,64.8
6/4/2022 23:08,64.8
6/4/2022 23:15,64.8
6/4/2022 23:19,64.8
6/4/2022 23:23,64.8
6/4/2022 23:26,64.8
6/4/2022 23:30,64.8
6/4/2022 23:33,64.8
6/4/2022 23:39,64.8
6/4/2022 23:42,64.8
6/4/2022 23:47,64.8
6/4/2022 23:53,64.8
6/5/2022 0:00,64.8
6/5/2022 0:02,64.8
6/5/2022 0:06,64.8
6/5/2022 0:10,64.8
6/5/2022 0:17,64.8
6/5/2022 0:27,64.8
6/5/2022 0:30,64.8
6/5/2022 0:39,64.8
6/5/2022 0:42,64.8
6/5/2022 0:47,64.8
6/5/2022 0:50,64.8
6/5/2022 0:59,64.8
6/5/2022 1:05,64.8
6/5/2022 1:11,64.8
6/5/2022 1:15,64.8
6/5/2022 1:19,64.8
6/5/2022 1:23,64.8
6/5/2022 1:27,64.8
6/5/2022 1:32,64.8
6/5/2022 1:34,64.8
6/5/2022 1:37,64.8
6/5/2022 1:41,64.8
6/5/2022 1:48,64.8
6/5/2022 1:51,64.8
6/5/2022 1:54,64.8
6/5/2022 1:59,64.8
6/5/2022 2:04,64.8
6/5/2022 2:07,64.8
6/5/2022 2:21,64.8
6/5/2022 2:25,64.8
6/5/2022 2:42,64.8
6/5/2022 3:08,64.8
6/5/2022 3:11,64.8
6/5/2022 3:16,64.8
6/5/2022 3:18,64.8
6/5/2022 3:24,64.8
6/5/2022 3:31,64.8
6/5/2022 3:35,64.8
6/5/2022 3:41,64.8
6/5/2022 3:45,64.8
6/5/2022 3:51,64.8
6/5/2022 3:59,64.8
6/5/2022 4:01,64.8
6/5/2022 4:05,64.8
6/5/2022 4:10,64.8
6/5/2022 4:19,64.8
6/5/2022 4:21,64.8
6/5/2022 4:25,64.8
6/5/2022 4:27,64.8
6/5/2022 4:35,64.8
6/5/2022 4:40,64.8
6/5/2022 4:44,64.8
6/5/2022 5:07,64.8
6/5/2022 5:11,64.8
6/5/2022 5:16,64.8
6/5/2022 5:19,64.8
6/5/2022 5:25,64.8
6/5/2022 5:31,64.8
6/5/2022 5:33,64.8
6/5/2022 5:36,64.8
6/5/2022 5:39,64.8
6/5/2022 5:43,64.8
6/5/2022 5:51,64.8
6/5/2022 5:53,64.8
6/5/2022 5:59,64.8
6/5/2022 6:24,64.8
6/5/2022 6:27,64.8
6/5/2022 6:31,64.8
6/5/2022 6:39,64.8
6/5/2022 6:43,64.8
6/5/2022 6:47,64.8
6/5/2022 6:52,64.8
6/5/2022 6:56,64.8
6/5/2022 7:00,64.8
6/5/2022 7:06,64.8
6/5/2022 7:08,64.8
6/5/2022 7:12,64.8
6/5/2022 7:21,64.8
6/5/2022 7:27,64.8
6/5/2022 7:32,64.8
6/5/2022 7:36,64.8
6/5/2022 7:39,64.8
6/5/2022 7:49,64.8
6/5/2022 7:53,64.8
6/5/2022 8:01,64.8
6/5/2022 8:13,64.8
6/5/2022 8:19,64.8
6/5/2022 8:24,64.8
6/5/2022 8:26,64.8
6/5/2022 8:28,64.8
6/5/2022 8:35,64.8
6/5/2022 8:39,64.8
6/5/2022 8:46,64.8
6/5/2022 8:52,64.8
6/5/2022 8:55,64.8
6/5/2022 9:03,67.8
6/5/2022 9:07,67.8
6/5/2022 9:15,67.8
6/5/2022 9:25,67.8
6/5/2022 9:35,67.8
6/5/2022 9:38,67.8
6/5/2022 9:42,67.8
6/5/2022 9:45,67.8
6/5/2022 9:47,67.8
6/5/2022 9:52,67.8
6/5/2022 9:58,67.8
6/5/2022 10:15,67.8
6/5/2022 10:20,67.8
6/5/2022 10:24,67.8
6/5/2022 10:30,67.8
6/5/2022 10:32,67.8
6/5/2022 10:35,67.8
6/5/2022 10:42,67.8
6/5/2022 10:45,67.8
6/5/2022 10:53,67.8
6/5/2022 10:55,67.8
6/5/2022 11:15,67.8
6/5/2022 11:18,67.8
6/5/2022 11:28,67.8
6/5/2022 11:33,67.8
6/5/2022 11:36,67.8
6/5/2022 12:01,67.8
6/5/2022 12:05,67.8
6/5/2022 12:15,67.8
6/5/2022 12:18,67.8
6/5/2022 12:26,67.8
6/5/2022 12:29,67.8
6/5/2022 12:33,67.8
6/5/2022 12:39,67.8
6/5/2022 12:43,67.8
6/5/2022 12:46,67.8
6/5/2022 12:49,67.8
6/5/2022 12:56,67.8
6/5/2022 12:59,67.8
6/5/2022 13:18,67.8
6/5/2022 13:22,67.8
6/5/2022 13:26,67.8
6/5/2022 13:30,67.8
6/5/2022 13:40,67.8
6/5/2022 13:48,67.8
6/5/2022 13:52,67.8
6/5/2022 13:54,67.8
6/5/2022 14:01,67.8
6/5/2022 14:04,67.8
6/5/2022 14:07,67.8
6/5/2022 14:16,67.8
6/5/2022 14:20,67.8
6/5/2022 14:37,67.8
6/5/2022 14:39,67.8
6/5/2022 14:49,67.8
6/5/2022 14:58,67.8
6/5/2022 15:12,67.8
6/5/2022 15:20,67.8
6/5/2022 15:22,67.8
6/5/2022 15:25,67.8
6/5/2022 15:27,67.8
6/5/2022 15:33,67.8
6/5/2022 15:37,67.8
6/5/2022 15:41,67.8
6/5/2022 15:54,67.8
6/5/2022 15:58,67.8
6/5/2022 16:00,64.8
6/5/2022 16:12,64.8
6/5/2022 16:17,64.8
6/5/2022 16:20,64.8
6/5/2022 16:22,64.8
6/5/2022 16:25,64.8
6/5/2022 16:28,64.8
6/5/2022 16:31,64.8
6/5/2022 16:34,64.8
6/5/2022 16:36,64.8
6/5/2022 16:39,64.8
6/5/2022 16:42,64.8
6/5/2022 16:45,64.8
6/5/2022 16:49,64.8
6/5/2022 16:53,64.8
6/5/2022 17:00,64.8
6/5/2022 17:06,64.8
6/5/2022 17:09,64.8
6/5/2022 17:13,64.8
6/5/2022 17:18,64.8
6/5/2022 17:20,64.8
6/5/2022 17:23,64.8
6/5/2022 17:26,64.8
6/5/2022 17:29,64.8
6/5/2022 17:32,64.8
6/5/2022 17:36,64.8
6/5/2022 17:38,64.8
6/5/2022 17:41,64.8
6/5/2022 17:44,64.8
6/5/2022 17:47,64.8
6/5/2022 17:50,64.8
6/5/2022 17:53,64.8
6/5/2022 18:01,64.8
6/5/2022 18:11,64.8
6/5/2022 18:14,64.8
6/5/2022 18:17,64.8
6/5/2022 18:21,64.8
6/5/2022 18:24,64.8
6/5/2022 18:30,64.8
6/5/2022 18:36,64.8
6/5/2022 18:39,64.8
6/5/2022 18:44,64.8
6/5/2022 18:49,64.8
6/5/2022 18:51,64.8
6/5/2022 18:56,64.8
6/5/2022 19:00,64.8
6/5/2022 19:05,64.8
6/5/2022 19:10,64.8
6/5/2022 19:13,64.8
6/5/2022 19:20,64.8
6/5/2022 19:29,64.8
6/5/2022 19:33,64.8
6/5/2022 19:36,64.8
6/5/2022 19:40,64.8
6/5/2022 19:52,64.8
6/5/2022 20:01,64.8
6/5/2022 20:07,64.8
6/5/2022 20:11,64.8
6/5/2022 20:14,64.8
6/5/2022 20:21,64.8
6/5/2022 20:26,64.8
6/5/2022 20:40,64.8
6/5/2022 20:46,64.8
6/5/2022 20:51,64.8
6/5/2022 20:56,64.8
6/5/2022 21:00,64.8
6/5/2022 21:02,64.8
6/5/2022 21:07,64.8
6/5/2022 21:08,64.8
6/5/2022 21:13,64.8
6/5/2022 21:21,64.8
6/5/2022 21:25,64.8
6/5/2022 21:28,64.8
6/5/2022 21:34,64.8
6/5/2022 21:38,64.8
6/5/2022 21:45,64.8
6/5/2022 21:49,64.8
6/5/2022 21:54,64.8
6/5/2022 22:02,64.8
6/5/2022 22:10,64.8
6/5/2022 22:19,64.8
6/5/2022 22:32,64.8
6/5/2022 22:34,64.8
6/5/2022 22:43,64.8
6/5/2022 22:50,64.8
6/5/2022 22:54,64.8
6/5/2022 22:58,64.8
6/5/2022 23:01,64.8
6/5/2022 23:05,64.8
6/5/2022 23:10,64.8
6/5/2022 23:14,64.8
6/5/2022 23:17,64.8
6/5/2022 23:20,64.8
6/5/2022 23:28,64.8
6/5/2022 23:36,64.8
6/5/2022 23:39,64.8
6/5/2022 23:42,64.8
6/5/2022 23:55,64.8
6/5/2022 23:59,64.8
6/6/2022 0:04,64.8
6/6/2022 0:06,64.8
6/6/2022 0:13,64.8
6/6/2022 0:16,64.8
6/6/2022 0:21,64.8
6/6/2022 0:27,64.8
6/6/2022 0:30,64.8
6/6/2022 0:33,64.8
6/6/2022 0:39,64.8
6/6/2022 0:48,64.8
6/6/2022 0:54,64.8
6/6/2022 0:57,64.8
6/6/2022 1:02,64.8
6/6/2022 1:07,64.8
6/6/2022 1:11,64.8
6/6/2022 1:16,64.8
6/6/2022 1:19,64.8
6/6/2022 1:22,64.8
6/6/2022 1:26,64.8
6/6/2022 1:29,64.8
6/6/2022 1:33,64.8
6/6/2022 1:43,64.8
6/6/2022 1:48,64.8
6/6/2022 1:51,64.8
6/6/2022 1:56,64.8
6/6/2022 1:59,64.8
6/6/2022 2:03,64.8
6/6/2022 2:07,64.8
6/6/2022 2:17,64.8
6/6/2022 2:21,64.8
6/6/2022 2:25,64.8
6/6/2022 2:29,64.8
6/6/2022 2:33,64.8
6/6/2022 2:41,64.8
6/6/2022 2:44,64.8
6/6/2022 2:49,64.8
6/6/2022 2:56,64.8
6/6/2022 2:59,64.8
6/6/2022 3:09,64.8
6/6/2022 3:13,64.8
6/6/2022 3:16,64.8
6/6/2022 3:20,64.8
6/6/2022 3:23,64.8
6/6/2022 3:30,64.8
6/6/2022 3:40,64.8
6/6/2022 3:43,64.8
6/6/2022 3:46,64.8
6/6/2022 3:51,64.8
6/6/2022 3:57,64.8
6/6/2022 4:05,64.8
6/6/2022 4:13,64.8
6/6/2022 4:18,64.8
6/6/2022 4:20,64.8
6/6/2022 4:29,64.8
6/6/2022 4:33,64.8
6/6/2022 4:35,64.8
6/6/2022 4:43,64.8
6/6/2022 4:46,64.8
6/6/2022 4:51,64.8
6/6/2022 4:55,64.8
6/6/2022 4:59,64.8
6/6/2022 5:02,64.8
6/6/2022 5:08,64.8
6/6/2022 5:14,64.8
6/6/2022 5:17,64.8
6/6/2022 5:20,64.8
6/6/2022 5:24,64.8
6/6/2022 5:31,64.8
6/6/2022 5:39,64.8
6/6/2022 5:45,64.8
6/6/2022 5:49,64.8
6/6/2022 5:55,64.8
6/6/2022 5:59,64.8
6/6/2022 6:08,64.8
6/6/2022 6:14,64.8
6/6/2022 6:16,64.8
6/6/2022 6:20,64.8
6/6/2022 6:24,64.8
6/6/2022 6:29,64.8
6/6/2022 6:33,64.8
6/6/2022 6:36,64.8
6/6/2022 6:42,64.8
6/6/2022 6:43,64.8
6/6/2022 6:47,64.8
6/6/2022 6:51,64.8
6/6/2022 6:53,64.8
6/6/2022 6:57,64.8
6/6/2022 7:03,67.8
6/6/2022 7:09,67.8
6/6/2022 7:14,67.8
6/6/2022 7:18,67.8
6/6/2022 7:21,67.8
6/6/2022 7:24,67.8
6/6/2022 7:28,67.8
6/6/2022 7:32,67.8
6/6/2022 7:36,67.8
6/6/2022 7:40,67.8
6/6/2022 7:47,67.8
6/6/2022 7:50,67.8
6/6/2022 7:53,67.8
6/6/2022 8:29,67.8
6/6/2022 8:33,67.8
6/6/2022 8:41,67.8
6/6/2022 8:44,67.8
6/6/2022 8:48,67.8
6/6/2022 8:52,67.8
6/6/2022 9:00,67.8
6/6/2022 9:03,67.8
6/6/2022 9:06,67.8
6/6/2022 9:11,67.8
6/6/2022 9:19,67.8
6/6/2022 9:22,67.8
6/6/2022 9:33,67.8
6/6/2022 9:39,67.8
6/6/2022 9:43,67.8
6/6/2022 9:46,67.8
6/6/2022 9:52,67.8
6/6/2022 9:55,67.8
6/6/2022 10:05,67.8
6/6/2022 10:08,67.8
6/6/2022 10:14,67.8
6/6/2022 10:17,67.8
6/6/2022 10:21,67.8
6/6/2022 10:24,67.8
6/6/2022 10:29,67.8
6/6/2022 10:31,67.8
6/6/2022 10:33,67.8
6/6/2022 10:39,67.8
6/6/2022 10:42,67.8
6/6/2022 10:51,67.8
6/6/2022 10:55,67.8
6/6/2022 11:00,67.8
6/6/2022 11:03,67.8
6/6/2022 11:08,67.8
6/6/2022 11:23,67.8
6/6/2022 11:33,67.8
6/6/2022 11:36,67.8
6/6/2022 11:41,67.8
6/6/2022 11:43,67.8
6/6/2022 11:46,67.8
6/6/2022 11:51,67.8
6/6/2022 11:54,67.8
6/6/2022 11:56,67.8
6/6/2022 12:00,67.8
6/6/2022 12:19,67.8
